,Filename,instance_score,is_outlier
10807,ISIC_0064085.jpg,0.0026183967,1
10812,ISIC_0064112.jpg,0.0039618406,1
10818,ISIC_0064145.jpg,0.005891358,1
10839,ISIC_0064251.jpg,0.0028154037,1
10849,ISIC_0064289.jpg,0.0051219496,1
10863,ISIC_0064367.jpg,0.0030708797,1
10892,ISIC_0064489.jpg,0.0048238374,1
10901,ISIC_0064536.jpg,0.011919852,1
10906,ISIC_0064554.jpg,0.0032971036,1
10945,ISIC_0064727.jpg,0.005683195,1
10996,ISIC_0064961.jpg,0.00350621,1
11010,ISIC_0065067.jpg,0.0027793401,1
11018,ISIC_0065117.jpg,0.0035805234,1
11046,ISIC_0065260.jpg,0.0031667165,1
11055,ISIC_0065277.jpg,0.006971633,1
11070,ISIC_0065332.jpg,0.0040999735,1
11074,ISIC_0065342.jpg,0.00823146,1
11113,ISIC_0065510.jpg,0.0032501873,1
11139,ISIC_0065616.jpg,0.0045852656,1
11140,ISIC_0065619.jpg,0.0043993923,1
11143,ISIC_0065635.jpg,0.0036816609,1
11148,ISIC_0065672.jpg,0.0030766365,1
11216,ISIC_0066025.jpg,0.0027200615,1
11220,ISIC_0066048.jpg,0.0050876145,1
11233,ISIC_0066111.jpg,0.0027236799,1
11245,ISIC_0066208.jpg,0.008062367,1
11266,ISIC_0066294.jpg,0.0060034017,1
11274,ISIC_0066327.jpg,0.003399071,1
11276,ISIC_0066330.jpg,0.0037845226,1
11277,ISIC_0066339.jpg,0.008859425,1
11297,ISIC_0066439.jpg,0.015316098,1
11317,ISIC_0066550.jpg,0.0032700517,1
11331,ISIC_0066624.jpg,0.0029846039,1
11345,ISIC_0066687.jpg,0.005694398,1
11364,ISIC_0066779.jpg,0.0026755824,1
11382,ISIC_0066871.jpg,0.005480399,1
11392,ISIC_0066950.jpg,0.0035945766,1
11484,ISIC_0067344.jpg,0.0029192988,1
11498,ISIC_0067420.jpg,0.006188338,1
11510,ISIC_0067453.jpg,0.0098586185,1
11513,ISIC_0067459.jpg,0.008678463,1
11525,ISIC_0067506.jpg,0.0045840065,1
11526,ISIC_0067507.jpg,0.0067235525,1
11549,ISIC_0067649.jpg,0.005756453,1
11563,ISIC_0067693.jpg,0.0033422743,1
11569,ISIC_0067718.jpg,0.0055234903,1
11612,ISIC_0067901.jpg,0.0041491124,1
11617,ISIC_0067924.jpg,0.003695381,1
11627,ISIC_0067964.jpg,0.0039288425,1
11629,ISIC_0067966.jpg,0.0062096138,1
11643,ISIC_0068046.jpg,0.0029552113,1
11651,ISIC_0068082.jpg,0.0039672013,1
11654,ISIC_0068089.jpg,0.00960869,1
11697,ISIC_0068228.jpg,0.008580088,1
11708,ISIC_0068293.jpg,0.0036314651,1
11709,ISIC_0068300.jpg,0.003087512,1
11723,ISIC_0068368.jpg,0.0026363796,1
11727,ISIC_0068379.jpg,0.00275315,1
11759,ISIC_0068491.jpg,0.0027701538,1
11783,ISIC_0068601.jpg,0.0041843145,1
11793,ISIC_0068645.jpg,0.004172861,1
11820,ISIC_0068735.jpg,0.00625,1
11851,ISIC_0068887.jpg,0.0028058225,1
11913,ISIC_0069143.jpg,0.004130825,1
11936,ISIC_0069239.jpg,0.010107952,1
11989,ISIC_0069455.jpg,0.0062712296,1
11991,ISIC_0069464.jpg,0.0032252066,1
12007,ISIC_0069547.jpg,0.0032234977,1
12029,ISIC_0069634.jpg,0.0063065975,1
12032,ISIC_0069648.jpg,0.0026753342,1
12069,ISIC_0069838.jpg,0.00930625,1
12093,ISIC_0069941.jpg,0.0028725646,1
12095,ISIC_0069947.jpg,0.005039759,1
12109,ISIC_0070024.jpg,0.0051536956,1
12132,ISIC_0070133.jpg,0.0027154486,1
12134,ISIC_0070142.jpg,0.006145663,1
12159,ISIC_0070279.jpg,0.0036912346,1
12160,ISIC_0070280.jpg,0.0028733425,1
12163,ISIC_0070291.jpg,0.008132834,1
12204,ISIC_0070554.jpg,0.004686287,1
12207,ISIC_0070571.jpg,0.0034101678,1
12253,ISIC_0070746.jpg,0.005727749,1
12270,ISIC_0070835.jpg,0.0078375405,1
12294,ISIC_0070947.jpg,0.0026877278,1
12311,ISIC_0071051.jpg,0.003902328,1
12341,ISIC_0071175.jpg,0.0056344513,1
12352,ISIC_0071232.jpg,0.0038324671,1
12365,ISIC_0071307.jpg,0.0037189322,1
12366,ISIC_0071325.jpg,0.0039115236,1
12404,ISIC_0071486.jpg,0.0045286366,1
12423,ISIC_0071547.jpg,0.0059523038,1
12487,ISIC_0071850.jpg,0.0029715004,1
12506,ISIC_0071911.jpg,0.0027969542,1
12535,ISIC_0072076.jpg,0.0029412021,1
12567,ISIC_0072202.jpg,0.0028242012,1
12572,ISIC_0072213.jpg,0.00267121,1
12577,ISIC_0072249.jpg,0.0033380527,1
12587,ISIC_0072305.jpg,0.0031104756,1
12609,ISIC_0072420.jpg,0.0026795808,1
12618,ISIC_0072452.jpg,0.00749179,1
12633,ISIC_0072536.jpg,0.0028061036,1
12634,ISIC_0072537.jpg,0.0066672615,1
12638,ISIC_0072575.jpg,0.00260377,1
12656,ISIC_0072650.jpg,0.0040299483,1
12669,ISIC_0072723.jpg,0.00750526,1
12674,ISIC_0072745.jpg,0.0029861548,1
12713,ISIC_0072926.jpg,0.0030883297,1
12721,ISIC_0072965.jpg,0.0031250839,1
12734,ISIC_0073043.jpg,0.004384347,1
12747,ISIC_0073138.jpg,0.0027803301,1
